郵遞區號,電腦局號,郵務局號,局名,電腦局名,縣市,鄉鎮市區,地址,完整地址,緯度,經度
83082,010113-9,830013,鳳山一甲郵局,高雄108支,高雄市,鳳山區,五甲二路87、89、91號,高雄市鳳山區五甲二路87、89、91號,22.602053,120.341808
83062,010114-2,830014,鳳山鳳松路郵局,高雄109支,高雄市,鳳山區,鳳松路11號,高雄市鳳山區鳳松路11號,22.632415,120.360933
83150,010115-6,830015,大寮中興郵局,高雄110支,高雄市,大寮區,鳳林四路34至38號,高雄市大寮區鳳林四路34至38號,22.614772,120.388145
83072,010116-0,830016,鳳山新甲郵局,高雄111支,高雄市,鳳山區,大明路39、41號,高雄市鳳山區大明路39、41號,22.607622,120.341706
83343,010118-7,830018,鳥松仁美郵局,高雄112支,高雄市,鳥松區,學堂路89號,高雄市鳥松區學堂路89號,22.658301,120.39226
83075,010119-1,830019,鳳山新富郵局,高雄113支,高雄市,鳳山區,新富路391號,高雄市鳳山區新富路391號,22.616275,120.348661
84041,010120-2,830020,大樹九曲堂郵局,高雄114支,高雄市,大樹區,久堂里中興街143號,高雄市大樹區久堂里中興街143號,22.655692,120.420152
84047,010121-6,830021,大樹郵局,高雄115支,高雄市,大樹區,檨腳里中興西路40號,高雄市大樹區檨腳里中興西路40號,22.691284,120.431452
83160,010122-0,830022,大寮大發郵局,高雄116支,高雄市,大寮區,大寮路767號,高雄市大寮區大寮路767號,22.591415,120.416166
83058,010123-3,830023,鳳山三民路郵局,高雄117支,高雄市,鳳山區,三民路289號,高雄市鳳山區三民路289號,22.6256,120.357962
83248,010124-7,830024,林園郵局,高雄118支,高雄市,林園區,東林里鳳林路1段176號,高雄市林園區東林里鳳林路1段176號,22.50595,120.397146
83241,010125-1,830025,林園三庄郵局,高雄119支,高雄市,林園區,林內里林內路153號,高雄市林園區林內里林內路153號,22.53519,120.401234
83248,010126-4,830026,林園福興郵局,高雄120支,高雄市,林園區,東林里福興街104號,高雄市林園區東林里福興街104號,22.505129,120.39469
83301,010127-8,830027,鳥松長庚醫院郵局,高雄121支,高雄市,鳥松區,鳥松里大埤路125號(長庚兒童醫院內),高雄市鳥松區鳥松里大埤路125號(長庚兒童醫院內),22.649442,120.354273
83095,010128-1,830028,鳳山中崙郵局,高雄122支,高雄市,鳳山區,中崙路576號,高雄市鳳山區中崙路576號,22.602133,120.351262
83093,010129-5,830029,鳳山過埤郵局,高雄123支,高雄市,鳳山區,過勇路156、158號,高雄市鳳山區過勇路156、158號,22.588662,120.362892
83046,010130-7,830030,鳳山鎮北郵局,高雄124支,高雄市,鳳山區,經武路166、168號,高雄市鳳山區經武路166、168號,22.635954,120.364178
84256,010131-1,830031,旗山郵局,高雄125支,高雄市,旗山區,延平一路690號,高雄市旗山區延平一路690號,22.883958,120.482971
84244,010132-4,830032,旗山旗尾郵局,高雄126支,高雄市,旗山區,延平二路8、10號,高雄市旗山區延平二路8、10號,22.881781,120.492536
84257,010133-8,830033,旗山大洲郵局,高雄127支,高雄市,旗山區,旗南二路192-1號,高雄市旗山區旗南二路192-1號,22.842494,120.463752
84248,010134-1,830034,旗山圓潭郵局,高雄128支,高雄市,旗山區,旗甲路2段354號,高雄市旗山區旗甲路2段354號,22.9225,120.497516
84552,010135-5,830035,內門郵局,高雄129支,高雄市,內門區,內豐里內埔121號,高雄市內門區內豐里內埔121號,22.938899,120.461526
84654,010136-9,830036,杉林郵局,高雄130支,高雄市,杉林區,上平里山仙路26號,高雄市杉林區上平里山仙路26號,22.972956,120.540652
84243,010137-2,830037,旗山四保郵局,高雄131支,高雄市,旗山區,中山路242號,高雄市旗山區中山路242號,22.891764,120.481258
84348,010138-6,830038,美濃郵局,高雄132支,高雄市,美濃區,中正路1段39號,高雄市美濃區中正路1段39號,22.900645,120.541815
84349,010139-0,830039,美濃中壇郵局,高雄133支,高雄市,美濃區,中興路1段788號,高雄市美濃區中興路1段788號,22.886653,120.531591
84742,010140-1,830040,甲仙郵局,高雄134支,高雄市,甲仙區,林森路44號,高雄市甲仙區林森路44號,23.082997,120.589058
84941,010141-5,830041,那瑪夏郵局,高雄135支,高雄市,那瑪夏區,瑪雅里平和巷164號,高雄市那瑪夏區瑪雅里平和巷164號,23.238392,120.696014
84441,010142-9,830042,六龜郵局,高雄136支,高雄市,六龜區,義寶里光復路173號,高雄市六龜區義寶里光復路173號,22.99434,120.635472
84841,010143-2,830043,桃源郵局,高雄137支,高雄市,桃源區,桃源里南進巷182號,高雄市桃源區桃源里南進巷182號,23.158798,120.764019
84444,010144-6,830044,六龜寶來郵局,高雄138支,高雄市,六龜區,寶來街18-1號,高雄市六龜區寶來街18-1號,23.107745,120.699379
82051,010145-0,830045,岡山郵局,高雄139支,高雄市,岡山區,民有路68號,高雄市岡山區民有路68號,22.792177,120.296342
82047,010146-3,830046,空軍通校郵局,高雄140支,高雄市,岡山區,介壽西路198號〈空軍航空技術學院內〉　,高雄市岡山區介壽西路198號〈空軍航空技術學院內〉　,22.784618,120.278131
82548,010148-1,830048,橋頭郵局,高雄142支,高雄市,橋頭區,橋頭里橋頭路113號,高雄市橋頭區橋頭里橋頭路113號,22.757741,120.311228
82063,010149-4,830049,空軍機校郵局,高雄143支,高雄市,岡山區,巨輪路2號〈空軍航空技術學院內〉,高雄市岡山區巨輪路2號〈空軍航空技術學院內〉,22.797594,120.279612
82743,010150-6,830050,彌陀郵局,高雄144支,高雄市,彌陀區,彌陀里中正路7號,高雄市彌陀區彌陀里中正路7號,22.779372,120.249766
82441,010151-0,830051,燕巢郵局,高雄145支,高雄市,燕巢區,南燕里中民路621號,高雄市燕巢區南燕里中民路621號,22.793204,120.3609
82445,010152-3,830052,燕巢鳳山厝郵局,高雄146支,高雄市,燕巢區,鳳雄里鳳旗路39號,高雄市燕巢區鳳雄里鳳旗路39號,22.755357,120.357087
82641,010153-7,830053,梓官郵局,高雄147支,高雄市,梓官區,梓義里中崙路260號,高雄市梓官區梓義里中崙路260號,22.761129,120.268656
82843,010154-1,830054,永安郵局,高雄148支,高雄市,永安區,永華里永華路15號,高雄市永安區永華里永華路15號,22.817246,120.225639
82646,010155-4,830055,梓官蚵子寮郵局,高雄149支,高雄市,梓官區,港九街68號,高雄市梓官區港九街68號,22.728346,120.255557
82344,010156-8,830056,田寮郵局,高雄150支,高雄市,田寮區,南安里崗北路61號,高雄市田寮區南安里崗北路61號,22.872648,120.359844
82248,010157-1,830057,阿蓮郵局,高雄151支,高雄市,阿蓮區,清蓮里民生路101號,高雄市阿蓮區清蓮里民生路101號,22.883159,120.326905
82042,010158-5,830058,岡山平和路郵局,高雄152支,高雄市,岡山區,平和路65號,高雄市岡山區平和路65號,22.794367,120.2948
82044,010159-9,830059,岡山仁壽路郵局,高雄153支,高雄市,岡山區,仁壽路215號,高雄市岡山區仁壽路215號,22.785854,120.28578
82057,010160-1,830060,岡山五甲尾郵局,高雄154支,高雄市,岡山區,嘉興路255號,高雄市岡山區嘉興路255號,22.821822,120.303581
82841,010161-4,830061,永安竹仔港郵局,高雄155支,高雄市,永安區,永工二路1號(永安工業區內),高雄市永安區永工二路1號(永安工業區內),22.808737,120.251909
82946,010162-8,830062,湖內郵局,高雄156支,高雄市,湖內區,中正路2段13號,高雄市湖內區中正路2段13號,22.908434,120.214816
82945,010163-1,830063,湖內大湖郵局,高雄157支,高雄市,湖內區,大湖里民權路243號,高雄市湖內區大湖里民權路243號,22.892511,120.242027
85245,010164-5,830064,茄萣郵局,高雄158支,高雄市,茄萣區,進學路158號,高雄市茄萣區進學路158號,22.903934,120.186807
82141,010165-9,830065,路竹郵局,高雄159支,高雄市,路竹區,中興路11號,高雄市路竹區中興路11號,22.860901,120.260897
82151,010166-2,830066,路竹竹南郵局,高雄160支,高雄市,路竹區,中山路1097號,高雄市路竹區中山路1097號,22.856423,120.261
82144,010167-6,830067,路竹一甲郵局,高雄161支,高雄市,路竹區,大智路60號,高雄市路竹區大智路60號,22.873971,120.270535
82061,010168-0,830068,岡山大仁郵局,高雄162支,高雄市,岡山區,大仁路89號,高雄市岡山區大仁路89號,22.805467,120.301609
60044,005100-8,600000,嘉義文化路郵局,嘉義901支,嘉義市,東區,文化路134號,嘉義市東區文化路134號,23.477912,120.449996
60041,005101-1,600001,嘉義中山路郵局,嘉義1支,嘉義市,東區,中山路107號,嘉義市東區中山路107號,23.481949,120.457692
60859,005102-5,600002,水上南靖郵局,嘉義2支,嘉義縣,水上鄉,三鎮村三鎮路1號,嘉義縣水上鄉三鎮村三鎮路1號,23.413197,120.385463
60857,005103-9,600003,水上中庄郵局,嘉義3支,嘉義縣,水上鄉,中庄村中庄61-61號,嘉義縣水上鄉中庄村中庄61-61號,23.421076,120.436903
60042,005104-2,600004,嘉義站前郵局,嘉義4支,嘉義市,西區,中正路647號,嘉義市西區中正路647號,23.478531,120.443334
60044,005105-6,600005,嘉義民權路郵局,嘉義5支,嘉義市,西區,民權路467號,嘉義市西區民權路467號,23.481751,120.445594
61250,005106-0,600006,太保郵局,嘉義6支,嘉義縣,太保市,後潭里439之2號,嘉義縣太保市後潭里439之2號,23.452751,120.340851
60044,005107-3,600007,嘉義忠孝郵局,嘉義7支,嘉義市,東區,民權路208-1號,嘉義市東區民權路208-1號,23.48322,120.454546
60092,005108-7,600008,嘉義北社郵局,嘉義8支,嘉義市,西區,北興街245號,嘉義市西區北興街245號,23.485499,120.438471
60848,005109-1,600009,水上郵局,嘉義9支,嘉義縣,水上鄉,中興路356號,嘉義縣水上鄉中興路356號,23.430769,120.401125
60089,005110-2,600010,嘉義玉山郵局,嘉義10支,嘉義市,西區,中興路672號,嘉義市西區中興路672號,23.472207,120.428865
60850,005111-6,600011,水上回歸郵局,嘉義11支,嘉義縣,水上鄉,三和村新厝仔2之4號,嘉義縣水上鄉三和村新厝仔2之4號,23.454236,120.408963
60096,005112-0,600012,嘉義福全郵局,嘉義12支,嘉義市,西區,北港路55、57號,嘉義市西區北港路55、57號,23.476981,120.43524
60042,005113-3,600013,嘉義東門郵局,嘉義13支,嘉義市,東區,中正路141號,嘉義市東區中正路141號,23.47947,120.456013
60241,005114-7,600014,番路郵局,嘉義14支,嘉義縣,番路鄉,下坑村菜公店55號,嘉義縣番路鄉下坑村菜公店55號,23.463894,120.554534
60078,005115-1,600015,嘉義後湖郵局,嘉義15支,嘉義市,東區,保健街30-5號,嘉義市東區保健街30-5號,23.500842,120.454668
60057,005116-4,600016,嘉義興業路郵局,嘉義16支,嘉義市,東區,興業東路12號,嘉義市東區興業東路12號,23.468933,120.453663
60054,005117-8,600017,嘉義成功街郵局,嘉義17支,嘉義市,西區,成功街112號,嘉義市西區成功街112號,23.472173,120.4432
60066,005118-1,600018,嘉義彌陀郵局,嘉義18支,嘉義市,東區,彌陀路268號,嘉義市東區彌陀路268號,23.474156,120.462788
60053,005119-5,600019,嘉義湖內郵局,嘉義19支,嘉義市,西區,民生南路540號,嘉義市西區民生南路540號,23.459023,120.443393
60081,005120-7,600020,嘉義埤子頭郵局,嘉義20支,嘉義市,西區,文化路456號,嘉義市西區文化路456號,23.488777,120.44666
60668,005121-1,600021,中埔郵局,嘉義21支,嘉義縣,中埔鄉,中埔村167號,嘉義縣中埔鄉中埔村167號,23.424737,120.523097
60004,005122-4,600022,嘉義大學郵局,嘉義22支,嘉義市,東區,學府路300號,嘉義市東區學府路300號,23.467323,120.483416
60661,005123-8,600023,中埔後庄郵局,嘉義23支,嘉義縣,中埔鄉,和興村中華路889號,嘉義縣中埔鄉和興村中華路889號,23.450518,120.459708
61251,005124-1,600024,太保南新郵局,嘉義24支,嘉義縣,太保市,北新里中山路1段470、472號,嘉義縣太保市北新里中山路1段470、472號,23.498538,120.379408
60741,005125-5,600025,大埔郵局,嘉義25支,嘉義縣,大埔鄉,大埔村262號之1,嘉義縣大埔鄉大埔村262號之1,23.299035,120.593183
60447,005126-9,600026,竹崎郵局,嘉義26支,嘉義縣,竹崎鄉,中山路68號,嘉義縣竹崎鄉中山路68號,23.52339,120.551029
60444,005127-2,600027,竹崎內埔郵局,嘉義27支,嘉義縣,竹崎鄉,內埔村元興路127號,嘉義縣竹崎鄉內埔村元興路127號,23.485131,120.558882
60541,005128-6,600028,阿里山郵局,嘉義28支,嘉義縣,阿里山鄉,中正村2鄰東阿里山53號,嘉義縣阿里山鄉中正村2鄰東阿里山53號,23.51141,120.804548
60072,005129-0,600029,嘉義林森郵局,嘉義29支,嘉義市,東區,林森東路488號,嘉義市東區林森東路488號,23.491865,120.470447
60061,005130-1,600030,嘉義興嘉郵局,嘉義30支,嘉義市,西區,南京路409號,嘉義市西區南京路409號,23.46476,120.435954
61252,005131-5,600031,太保嘉太郵局,嘉義31支,嘉義縣,太保市,嘉太工業區中興路1號,嘉義縣太保市嘉太工業區中興路1號,23.508713,120.362872
62142,005132-9,600032,民雄郵局,嘉義32支,嘉義縣,民雄鄉,東榮村民族路17號,嘉義縣民雄鄉東榮村民族路17號,23.554948,120.430998
62149,005133-2,600033,民雄頭橋郵局,嘉義33支,嘉義縣,民雄鄉,頭橋工業區工業一路2號,嘉義縣民雄鄉頭橋工業區工業一路2號,23.519964,120.436068
62102,005134-6,600034,中正大學郵局,嘉義34支,嘉義縣,民雄鄉,三興村大學路1段168號,嘉義縣民雄鄉三興村大學路1段168號,23.560948,120.472143
62154,005135-0,600035,民雄雙福郵局,嘉義35支,嘉義縣,民雄鄉,中山路7號,嘉義縣民雄鄉中山路7號,23.523556,120.447421
60344,005136-3,600036,梅山郵局,嘉義36支,嘉義縣,梅山鄉,中山路109號,嘉義縣梅山鄉中山路109號,23.580721,120.55896
61693,005137-7,600037,新港郵局,嘉義37支,嘉義縣,新港鄉,宮前村中正路8號,嘉義縣新港鄉宮前村中正路8號,23.555093,120.346229
61541,005139-4,600039,六腳蒜頭郵局,嘉義39支,嘉義縣,六腳鄉,蒜頭村126之1號,嘉義縣六腳鄉蒜頭村126之1號,23.492644,120.292159
61363,005140-6,600040,朴子長庚醫院郵局,嘉義40支,嘉義縣,朴子市,嘉朴路西段8號1樓,嘉義縣朴子市嘉朴路西段8號1樓,23.46255,120.286072
62441,005141-0,600041,義竹郵局,嘉義41支,嘉義縣,義竹鄉,仁里村422-2號,嘉義縣義竹鄉仁里村422-2號,23.33731,120.243357
62541,005142-3,600042,布袋郵局,嘉義42支,嘉義縣,布袋鎮,九龍里入船路2號,嘉義縣布袋鎮九龍里入船路2號,23.377957,120.157995
62543,005143-7,600043,布袋過溝郵局,嘉義43支,嘉義縣,布袋鎮,中安里頂厝11號,嘉義縣布袋鎮中安里頂厝11號,23.420219,120.182283
62545,005144-1,600044,布袋大寮郵局,嘉義44支,嘉義縣,布袋鎮,東港里埔仔厝86號之1,嘉義縣布袋鎮東港里埔仔厝86號之1,23.373933,120.1848
62548,005145-4,600045,布袋新塭郵局,嘉義45支,嘉義縣,布袋鎮,復興里新塭24-17號,嘉義縣布袋鎮復興里新塭24-17號,23.324429,120.162093
